site.name,depth,age,age.old,age.young,date.type,calendar.ybp,lat,long,dataset,AMBROSIA,APIACEAE,ARTEMISIA,ASTERCICHO,ASTERX,CHENOAMX,CUPRESSA,CYPERACE,ERIOGONUM,FABACEAE,LAMIACEAE,Other,PINUSX,POACEAE,POLYPOD,QUERCUS,SELAGINE,ABIES,ACNEGUNA,ACSACRUM,ALNUSX,ARCEUTHOBI,BETULA,BRASSICACEAE,CARYA,CASTANEA,CORYLUS,EPHEDRA,FRAXNIGR,FRAXPNAM,IVA,JUGLANSX,JUGNIGRA,LARIXPSEU,MYRICACX,OSTRYCAR,PICEAX,PLANTAGINX,PLATANUS,POLYGONAX,POPULUS,ROSACEAX,RUMEX,SALIX,SARCOBATUS,THALICTRUM,TILIA,TSUGAX,ULMUS,URTICACX,XANTHIUM,ACERX,ALRUGOSA,CARYOPHYLL,ERICACEX,EUPHORB,FAGUS,FRAXINUX,NYSSA,RUBIACEAE,SANGUI,SHEPHERDIA,LILIACEAE,ONAGRACEAE,POLYGONMX,RANUNCUL,BORAGINACEAE,CORNUS,TAXUS,CACTACEAE,CAMPANULACEA,RHAMNACEAE,CAPRIFOLIA,POLEMONI,SCROPHUL,CHRYSOLEP,TSUGMERT,ACRUBRUM,MALVACEAE,PEDICULARI,RUBUS,ALNUS,LIQUIDAM,ACSACNUM,RUMEOXYR,ERIVACCI,ELAEAGNX,PROSOPIS,DRYAS,DODECATH,TSUGHETE,POLYGVIV,POLYGBIS,ERICALES,TAXODIUM,AQUIFOLI,ACPENSYL,ARMERIA,PICMARIA,ALRUBRA,pollensum,ambrosia.proportion,artemisia.proportion,ambtoart,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,NA_L2KEY,NA_L1KEY,Shape_Leng,Shape_Area
Deep Lake,50,493,927,180,Calibrated radiocarbon years BP,493,47.683805,-95.398395,15403,11,0,20,0,8,7,2,8,0,0,0,14,350,15,0,29,0,5,1,1,3,0,102,0,0,0,7,0,3,0,1,1,2,18,0,14,14,0,0,0,3,1,0,2,1,0,1,1,8,1,0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0.015580737,0.028328612,0.55,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Ferry Lake,54.5,318,499,177,Calibrated radiocarbon years BP,318,46.013,-92.125,15489,40,0,9,0,2,7,1,2,0,0,0,13,261,7,0,38,0,1,0,5,13,0,43,0,0,0,1,0,0,0,2,0,0,1,1,0,2.5,0,0,0,2,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.5,0.086299892,0.019417476,4.444444444,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,64.5,385,577,239,Calibrated radiocarbon years BP,385,46.013,-92.125,15489,31,0,4,0,2,3,4,5,0,0,0,14,313,10,0,29,0,1,0,3,15,0,53,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,1,0,2,0,0,5,1,0,0,3,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0.059961315,0.007736944,7.75,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,69.5,418,612,271,Calibrated radiocarbon years BP,418,46.013,-92.125,15489,40,0,10,0,3,5,1,3,0,0,0,10,255,16,0,37,0,2,0,2,24,0,38,0,0,0,4,0,0,0,0,0,0,1,0,3,4,0,0,0,3,0,2,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0.084745763,0.021186441,4,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,73.5,446,641,300,Calibrated radiocarbon years BP,446,46.013,-92.125,15489,50,0,11,0,2,12,2,1,0,0,0,10,277,13,1,35,0,1,0,1,20,0,40,0,0,0,4,0,0,0,1,0,0,0,0,3,3.5,0,0,0,6,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.5,0.098911968,0.021760633,4.545454545,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,75.5,459,660,313,Calibrated radiocarbon years BP,459,46.013,-92.125,15489,34,0,5,0,2,6,5,3,0,0,0,13,296,13,1,41,0,2,0,2,20,0,58,0,1,0,2,0,0,0,1,1,0,0,2,1,7,0,2,0,5,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0.063551402,0.009345794,6.8,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,77.5,473,673,329,Calibrated radiocarbon years BP,473,46.013,-92.125,15489,35,0,4,0,1,3,1,5,0,0,0,6,301,7,0,30,0,2,0,3,17,0,39,0,1,0,2,0,0,0,0,0,0,1,0,1,4,0,0,0,5,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0.073221757,0.008368201,8.75,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Ferry Lake,79.5,486,692,341,Calibrated radiocarbon years BP,486,46.013,-92.125,15489,10,0,4,0,6,2,0,2,0,0,0,6,363,3,0,27,0,0,0,2,8,0,44,0,1,0,2,0,0,0,0,0,0,1,0,5,10,0,0,0,5,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0.019646365,0.007858546,2.5,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Chalmer's Bog (PL-78-37),30,385,836,86,Calibrated radiocarbon years BP,385,50.64525,-114.5435,15564,0,0,5,0,1,1,0,9,0,0,0,2,213,16,1,0,2,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,330,1.00E-05,0.015151515,0.00066,5.4,BOREAL PLAIN,5,NORTHERN FORESTS,5.4  BOREAL PLAIN,5  NORTHERN FORESTS,7681115.445,6.88274E+11
Hemlock Lake,35.5,295,353,239,Calibrated radiocarbon years BP,295,46.3073,-91.19829,15740,3,1,6,0,5,1,3,4,0,0,0,24,221,7,0,26,0,2,0,5,2,0,115,0,0,0,3,0,0,0,1,0,0,1,0,5,3,0,2,0,0,0,0,1,0,0,1,14,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0.006329114,0.012658228,0.5,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Hemlock Lake,40.5,368,433,296,Calibrated radiocarbon years BP,368,46.3073,-91.19829,15740,3,0,8,0,3,2,2,9,0,0,0,17,413,9,0,27,0,3,0,7,2,0,114,0,1,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0.004491018,0.011976048,0.375,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Hemlock Lake,45.5,446,520,359,Calibrated radiocarbon years BP,446,46.3073,-91.19829,15740,4,0,4,0,1,2,2,3,0,0,0,32,292,5,0,28,0,3,0,7,3,0,99,0,0,0,1,0,0,0,0,0,0,1,0,8,4,0,0,0,1,0,0,1,0,0,2,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0.007604563,0.007604563,1,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Porcupine Mountain,15,319,611,91,Calibrated radiocarbon years BP,319,52.50635,-101.62995,15819,5,0,3,0,1,2,0,2,0,0,0,0,107,11,0,0,0,0,0,0,75,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0.016025641,0.009615385,1.666666667,5.4,BOREAL PLAIN,5,NORTHERN FORESTS,5.4  BOREAL PLAIN,5  NORTHERN FORESTS,7681115.445,6.88274E+11
Porcupine Mountain,20,428,734,170,Calibrated radiocarbon years BP,428,52.50635,-101.62995,15819,8,0,13,1,1,11,0,1,0,0,0,0,99,11,0,1,0,0,0,0,56,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0.025806452,0.041935484,0.615384615,5.4,BOREAL PLAIN,5,NORTHERN FORESTS,5.4  BOREAL PLAIN,5  NORTHERN FORESTS,7681115.445,6.88274E+11
Warner Lake,47.75,279,417,150,Calibrated radiocarbon years BP,279,46.11935,-92.03985,15882,7,0,2,0,0,2,3,0,0,0,0,4,357,9,1,23,0,4,0,2,8,0,29,0,0,0,2,0,0,1,0,0,0,6,2,3,24,0,0,0,9,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0.013888889,0.003968254,3.5,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Warner Lake,53.75,321,454,188,Calibrated radiocarbon years BP,321,46.11935,-92.03985,15882,5,0,8,0,0,1,0,0,0,0,0,5,339,5,0,29,0,1,0,4,14,0,52,0,1,0,0,0,3,1,0,1,0,1,1,0,13,0,0,0,9,1,1,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0.009881423,0.015810277,0.625,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Warner Lake,59.75,363,493,225,Calibrated radiocarbon years BP,363,46.11935,-92.03985,15882,6,1,4,0,4,0,1,1,0,0,0,5,317,9,0,31,0,2,0,1,16,0,43,0,0,0,2,0,1,0,0,1,0,2,5,2,11,0,0,0,8,0,2,0,0,0,0,2,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0.012345679,0.008230453,1.5,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Warner Lake,65.75,405,524,275,Calibrated radiocarbon years BP,405,46.11935,-92.03985,15882,8,0,4,0,3,3,2,2,0,0,0,3,345,11,0,30,0,2,0,3,6,0,43,0,1,0,3,0,1,0,0,1,0,1,3,3,5,0,0,0,6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0.016129032,0.008064516,2,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Warner Lake,71.75,445,555,322,Calibrated radiocarbon years BP,445,46.11935,-92.03985,15882,4,0,5,0,3,2,0,2,0,0,0,4,365,3,0,21,0,3,0,1,9,0,36,0,0,0,3,0,4,0,0,0,0,3,3,3,8,0,0,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0.008097166,0.010121457,0.8,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Warner Lake,77.75,478,609,347,Calibrated radiocarbon years BP,478,46.11935,-92.03985,15882,5,0,4,0,4,1,0,0,0,0,0,5,364,2,0,20,0,2,0,3,5,0,42,0,0,0,2,0,2,0,0,0,0,4,3,2,1,0,0,0,9,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0.010309278,0.008247423,1.25,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Lima Bog,30,265,709,20,Calibrated radiocarbon years BP,265,42.78895,-88.8432,16129,10,0,7,0,1,1,0,10,0,0,0,10,17,142,0,79,0,0,0,0,0,0,5,1,4,0,1,0,0,0,0,3,0,5,0,1,0,0,1,0,0,4,2,4,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0.030959752,0.021671827,1.428571429,8.2,CENTRAL USA PLAINS,8,EASTERN TEMPERATE FORESTS,8.2  CENTRAL USA PLAINS,8  EASTERN TEMPERATE FORESTS,6558125.212,2.25914E+11
Lima Bog,40,366,903,45,Calibrated radiocarbon years BP,366,42.78895,-88.8432,16129,9,0,2,0,0,0,1,8,0,0,0,23,19,129,0,118,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0.026785714,0.005952381,4.5,8.2,CENTRAL USA PLAINS,8,EASTERN TEMPERATE FORESTS,8.2  CENTRAL USA PLAINS,8  EASTERN TEMPERATE FORESTS,6558125.212,2.25914E+11
Lima Bog,50,468,1012,111,Calibrated radiocarbon years BP,468,42.78895,-88.8432,16129,5,1,2,0,2,2,0,17,0,0,0,9,24,92,0,148,0,0,0,0,3,0,9,0,9,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0.014662757,0.005865103,2.5,8.2,CENTRAL USA PLAINS,8,EASTERN TEMPERATE FORESTS,8.2  CENTRAL USA PLAINS,8  EASTERN TEMPERATE FORESTS,6558125.212,2.25914E+11
Horseshoe Lake,182,346,456,254,Calibrated radiocarbon years BP,346,38.6867,-90.10375,16254,93,0,0,0,8,50,6,71,0,0,1,583,2,34,0,77,0,0,0,1,2,0,1,0,5,0,1,0,0,0,6,0,2,0,0,1,0,0,5,2,5,1,1,13,0,0,1,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0.093373494,1.00E-05,9337.349398,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS,17925881.46,8.19014E+11
Horseshoe Lake,228,492,596,399,Calibrated radiocarbon years BP,492,38.6867,-90.10375,16254,16,0,0,0,1,6,5,14,0,2,0,539,5,216,0,70,0,0,0,0,1,0,3,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,9,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0.017021277,1.00E-05,1702.12766,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS,17925881.46,8.19014E+11
Steel Lake,70,352,465,215,Calibrated radiocarbon years BP,352,46.973155,-94.68138,17396,4,0,17,0,2,4,4,9,0,1,0,7,373,6,0,39,0,3,0,2,7,0,58,0,2,0,10,0,1,1,0,0,0,1,0,6,9,0,0,0,0,0,0,3,0,0,2,0,9,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0.006700168,0.028475712,0.235294118,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Steel Lake,90,489,607,359,Calibrated radiocarbon years BP,489,46.973155,-94.68138,17396,1,0,4,0,4,2,2,10,0,0,0,4,240,10,0,21,0,4,0,2,5,0,41,0,0,0,3,0,3,1,2,0,0,9,0,15,4,0,0,0,2,0,1,1,0,3,2,0,3,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0.002386635,0.009546539,0.25,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Fox Lake,80,290,423,147,Calibrated radiocarbon years BP,290,43.6774,-94.698115,19834,61,0,27,0,16,23,0,9,0,0,0,29,31,44,0,67,0,0.5,0,0,4,0,8,0,3,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,1,2,0,2,1,2,0,0,7,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.5,0.173541963,0.076813656,2.259259259,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Fox Lake,90,411,551,313,Calibrated radiocarbon years BP,411,43.6774,-94.698115,19834,45,0,22,0,12,3,3,0,0,0,0,9,32,78,0,69,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,1,0,0,0,0,12,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0.143769968,0.07028754,2.045454545,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Fox Lake,100,485,668,345,Calibrated radiocarbon years BP,485,43.6774,-94.698115,19834,51,0,15,0,20,4,2,23,0,0,0,21.25,25.5,59,0,77,0,1.5,0,0,8,0,8,0,1,0,2,1,0,0,2,3,0,0,0,4,1,1,0,0,0,0,0,2,0,0,2,0,8,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.25,0.141176471,0.041522491,3.4,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Lone Star Lake,30.5,417,620,201,Calibrated radiocarbon years BP,417,45.932,-92.365,19931,15,0,9,0,1,5,3,4,0,0,0,12,270,7,1,58,0,1,0,3,15,0,78,0,1,0,3,0,0,0,0,0,0,1,1,13,3.5,0,0,0,4,0,0,1,0,0,0,1,12,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.5,0.028063611,0.016838167,1.666666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Lily Lake,42.5,273,462,126,Calibrated radiocarbon years BP,273,45.901,-92.273,19933,12,0,6,0,4,3,0,8,0,0,0,21,276,7,0,80,0,0,0,0,28,0,82,0,0,0,3,0,0,0,1,0,0,0,0,15,5,0,0,0,6,0,0,1,1,1,0,3,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0.02058319,0.010291595,2,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Lily Lake,45.5,347,536,170,Calibrated radiocarbon years BP,347,45.901,-92.273,19933,11,0,8,0,2,3,0,9,0,0,0,22,260,5,0,88,0,0,0,2,12,0,77,0,0,0,3,0,0,0,2,3,0,0,0,13,4,0,0,0,3,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0.02037037,0.014814815,1.375,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Lily Lake,49.5,451,600,264,Calibrated radiocarbon years BP,451,45.901,-92.273,19933,6,0,6,0,3,2,1,4,0,0,0,23,287,4,0,76,0,0,0,0,12,0,78,0,1,0,1,0,0,0,0,1,0,0,0,13,1,0,0,0,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0.011131725,0.011131725,1,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kettle Lake,1087,253,360,123,Calibrated radiocarbon years BP,253,48.60712,-103.62399,20194,3,0,214,0,17,11,0,19,0,0,0,33,11,37,0,3,7,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0.008152174,0.581521739,0.014018692,9.3,WEST-CENTRAL SEMIARID PRAIRIES,9,GREAT PLAINS,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9  GREAT PLAINS,9619206.409,8.17887E+11
Kettle Lake,1088,258,364,125,Calibrated radiocarbon years BP,258,48.60712,-103.62399,20194,7,0,226.5,0,29.5,12,1,54,0,0,0,45,30.5,75,0,2,17,1.5,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0.013282732,0.429791271,0.030905077,9.3,WEST-CENTRAL SEMIARID PRAIRIES,9,GREAT PLAINS,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9  GREAT PLAINS,9619206.409,8.17887E+11
Kettle Lake,1089,262,369,126,Calibrated radiocarbon years BP,262,48.60712,-103.62399,20194,3,0,190,0,12,14,1,23,0,0,0,22,39,45,0,2,8,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0.008152174,0.516304348,0.015789474,9.3,WEST-CENTRAL SEMIARID PRAIRIES,9,GREAT PLAINS,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9  GREAT PLAINS,9619206.409,8.17887E+11
